	GSM2692159	GSM2692160	GSM2692161	GSM2692162	GSM2692163	GSM2692164
LTBP1	9.61247755170907	9.58136801680671	9.45795559886321	11.8244965508936	11.8360558278642	11.7483607964271
CCDC25	10.4128916654467	10.3142668147143	10.5032305659723	10.8846414440047	10.9537410520381	10.989423833163
CTD-2382H12.1	11.063077257307	10.8778886752196	11.0116577525947	9.95549903960107	10.5037417033646	10.6418139222185
KLHL17	10.1388652031987	10.2928849057876	10.13155468309	11.2648781695286	11.0983551494846	11.1259085799341
LINC00989	11.0464587898672	11.0870403521864	10.9983233951581	10.3119873848192	10.3111146566175	10.2969774977537
ZC3H12A	10.3649441331658	10.4969917160684	10.3331834820305	11.0687970609959	10.7314902384989	11.0547460545423
CYB561	11.5456580545909	11.5239379751526	11.5464376276006	9.79037702316432	9.85668022583101	9.786908031781
RP11-545E17.3	10.6920261200869	10.8720978386401	10.6438078095379	10.6923825776486	10.5975817445738	10.5442108458174
C1orf64	10.9927948058231	10.9448718876368	11.0237124301113	9.46534910976432	10.8614368408149	10.7501759580312
KIAA1468	10.9674273717837	10.7949595195374	10.9409271030056	10.6863176270014	10.3966034909967	10.2397361186834
MTFR2	10.180061950795	10.2632354679331	10.3735227966841	11.1066482226834	11.0283897542376	11.0721189162567
LOC728503	11.1648538714697	11.2566275641952	11.2177448903039	10.1544889832826	10.1248089886214	10.1042250651082
AC091729.9	10.813221021118	10.8275329378698	10.8930830611889	10.5517690614613	10.4333758940378	10.4909264805681
KIAA1524	10.0608016140539	10.2632354679331	10.1499344874095	11.4755584298787	11.0007776672761	11.0566462956237
FBXW2	10.2046719854138	10.3276846892626	10.3747362022183	11.2274485722574	10.7468045595807	11.1253467451557
RP11-285G1.2	10.9840901847164	11.0464587898672	11.145501131159	10.4226912616132	10.2791669437042	10.1265188623592
CDIP1	11.4000165223073	11.3503396476719	11.536292853029	10.0105267664569	9.88271386405726	9.82404253029918
TNRC6B	10.6685942463097	10.5667616743208	10.772842152161	10.7312772549223	10.733512037571	10.5284641934781
KRT73-AS1	11.0418151684795	11.1041781990828	11.0714790222809	10.2715115146576	10.3042110080411	10.2056989133787
TTLL4	10.6582306886505	10.5264495993031	10.7479192902134	11.0484737070127	10.479791670418	10.537453710054
DYNLL2	9.9654659385013	10.1605222718318	10.1072764958547	11.408326636245	11.1758617588676	11.177316184436
HYAL3	11.0595441186948	10.9559084206201	11.0259378505851	10.4709386631725	10.2527266115729	10.2295742684378
DUS2L	10.6085463332195	10.7680696358894	10.6153551006473	10.5834624477568	10.7422200507213	10.6754064999988
LRP5L	10.5710421041312	10.7025551131046	10.6549459398917	10.8701035639066	10.5840412338593	10.6096445546034
REV1	10.4969917160684	10.6161059584059	10.6065620625544	10.8262937696812	10.8641773421753	10.5815678892355
RP11-467L24.1	10.6778096849913	10.7011437900773	10.8567682707728	10.6940706244554	10.5899789057126	10.4699098950249
RP11-677M14.3	10.932352031086	10.991236321631	10.9732602995768	10.3353656823878	10.4647135077372	10.2892173280292
RRP7A	12.1821061689992	12.2001395205614	12.1936412346904	9.2133176594765	9.06013908533852	9.1358572941928
RP11-655H13.2	10.8977576246716	10.9143900807903	10.9200520183512	10.3411095022522	10.458060859558	10.4528248227059
ALG12	10.8474560665442	10.9044820237624	10.8988272300962	10.32270018188	10.4605052006026	10.5451305115649
MED7	9.83913217732711	10.3430630507979	10.0205797467739	11.1458510782157	11.250613646188	11.3742739660458
STK36	10.3318007385503	10.3305407006686	10.4347302286857	11.0120069892152	10.9911722857017	10.8703662956036
ACTR5	10.3772658382427	10.4755381427112	10.4690100903594	11.0109048647849	10.749638488761	10.8879559350267
ZNF584	10.9476980890288	10.9634541871953	10.9010936540664	10.4890051191848	10.3414681211211	10.3264638879851
SLC26A11	10.9352491551186	10.7477991088521	10.9381043062519	10.4168779339787	10.4090489517776	10.5175043258336
TSEN2	11.0960760478169	11.1933295739515	11.114826824817	10.2819525631438	10.1536543070125	10.123467749779
TRIM65	10.8161021240485	11.0275481809894	10.9892291833407	10.4103916871628	10.3830155981326	10.335453314992
FAM131A	9.30271807851202	9.37594278658878	9.43825254524511	11.9693420794144	11.9226012243332	11.9525094200902
SLC24A6	11.6543859902872	11.503115554905	11.684081915722	9.83741539541096	9.678378607858	9.60350615782738
UQCRBP1	11.3279035598909	11.1754872512284	11.0102027638518	9.71935529763084	10.4908320444677	10.2370031027615
DPYSL3	8.19778858448841	8.00842703940057	8.1861788637321	12.9586489184449	13.3806074784664	13.2276473857617
TET1	10.9597563611416	11.1482151521084	11.0388785636658	10.3200631232606	10.2892173280292	10.1988493862218
SYTL1	10.5097797475007	10.5632310876609	10.5554155242921	10.4833434334252	10.9994842991644	10.8424086015269
PARD6A	9.41722816390879	9.61232528496529	9.41595277133538	11.9701316080462	11.7962789348306	11.7408558706514
PPP1R21	10.0578804686144	10.0779180608088	10.1644940676915	11.464850666625	11.0697712624985	11.1164448098943
RP3-329A5.8	10.9897751042137	10.7276928128991	10.3980159760264	9.74098633951364	10.8825496439332	11.2097784110116
PGGT1B	10.2350364726646	10.3137400735679	10.2002431040572	11.4250385488046	10.900674682461	10.8722699398671
FRS3	10.7691911260514	10.6457874456328	10.6812990982913	10.9476980890288	10.4319971859316	10.4683115525035
ZNF274	10.4097756099801	10.6520980201055	10.5046370742961	10.8055308144898	10.6789594520225	10.8885807968054
SLC48A1	10.7966347546349	10.8036233639775	10.801007678382	10.5305161699055	10.6262584437538	10.3796462537544
UBE2Q1	10.5679377926089	10.7845722448791	10.9225274789962	10.7929215425407	10.4713762447275	10.3976277643831
IFNAR2	10.6235846397513	10.7705433869941	10.8087917593429	10.5190893998972	10.5063597410966	10.7083276485383
TTC23	10.1349677503675	10.2070329994178	10.2453627131505	11.015007204677	11.0788088137538	11.2548812267687
STXBP3	10.3202650887825	10.5873534631423	10.2518824604044	10.8728778036905	11.1391029417877	10.7635337618904
OLIG2	10.8868128537413	10.9335240029864	10.8930830611889	10.3914270909652	10.458060859558	10.37156793061
TSKU	11.6523080196821	11.7039672615903	11.7950165098201	9.61073974758625	9.693305052011	9.47690871281352
LTBP4	9.88343416600285	9.65634846536817	9.90061907403682	11.3692577311455	11.710176815674	11.4105064391069
METTL4	9.96432093615122	10.2102099701067	10.2414190564608	11.2216176192216	11.1032035638194	11.1878414905618
SPHK2	10.1418059541109	10.1525770347372	10.2658182404394	11.2828635025963	11.0257709682272	11.0550513381058
SLC38A7	10.6457874456328	10.8203706968514	10.8691900556773	10.6148633970904	10.5832082343508	10.3869405861551
RP5-890E16.2	10.7906869206301	10.534347137719	10.4713263969752	10.3109563435641	10.6620386500508	11.1464932894021
TRNP1	11.2895467320511	11.3503396476719	11.38956309749	10.0878206736848	9.89107514651982	9.90745616408429
CTD-2525I3.3	10.9572323363918	11.097952472233	11.0823507575643	10.2581561009891	10.2844965705032	10.234152824604
CDH8	11.0474536815423	10.9359886083461	11.0754365196042	9.87865871498087	10.4944412235676	10.4808636667119
CDKN2AIP	10.9737862725473	11.0546583134466	10.7581175067181	10.4597189581202	10.4465749552815	10.2158355307391
C22orf29	11.1711100185952	11.2969084125205	11.284172764525	10.4235627506676	9.64065636548312	10.0903207265242
TSR1	11.1663004574417	11.0347571160208	11.1196629566315	10.2766523546318	10.1759178691514	10.1325546408127
TCEA2	10.4114584630348	10.3005296316015	10.4336667478861	10.8790368978508	11.0039118751005	10.876548302587
ABCG4	11.5404573261388	10.6482619813445	10.4690100903594	9.7047313574744	10.5892048344031	10.9527216634268
ARHGAP35	10.4102942662172	10.0619075371941	10.3593842484493	10.907572972728	11.0627117464146	11.1009996225022
CBFA2T2	9.74427658606515	9.76119288011343	9.84520016669511	11.4382800356794	11.4963040887385	11.6169590695416
LENG9	10.7584805261903	10.5538318869959	10.9132110356965	10.8083705918957	10.4309248926663	10.4347302286857
CALML3-AS1	10.5846332057269	10.6852215072394	10.7382922417527	10.6039890502683	10.6639956148965	10.6227360627862
PHF11	10.6933889212545	10.8667349008022	10.9660959668955	10.5439916507055	10.4539174508511	10.3740316276254
CROCC	10.4777790027597	10.5491552981389	10.517552603345	11.0941765545222	10.6707716738231	10.5866354148274
LINC00662	10.9382123857085	11.0812793875055	10.9029945860142	10.2304402393201	10.3990581425657	10.3430630507979
RASIP1	13.7915091145102	13.8115401918601	13.8879667464498	7.9849005338634	7.27309355115086	7.14365709952519
C16orf71	11.2928074375162	11.326131337684	11.3058071501955	9.93151517220279	10.0009465011111	10.0342699911702
RP11-510N19.5	11.8029235438734	11.5073858874865	11.6409613155124	9.32739442486433	9.7691119305898	9.84291070758312
ANKRD13B	10.7725169025933	10.8614368408149	10.9612854067685	10.4493258057215	10.4403361515365	10.4045807857875
LILRB2	10.813221021118	10.6113071560895	10.707559303779	10.4819668035026	10.6762059591062	10.5978885541515
C10orf118	10.1704208606931	10.2830826170648	10.3708744254594	11.1343921347997	11.055951876984	10.8722699398671
KIF17	10.6727874829549	10.5376269907369	10.7222709978451	10.3868198290455	10.7752600015924	10.7921451297062
TBC1D4	10.7679175216121	10.8252392310217	10.7680696358894	10.7734308436684	10.4724292492997	10.2790895330428
TMEM234	10.6106985702908	10.7838369254046	10.671317263706	10.6558951988044	10.6092260117993	10.5549307322889
RP11-483P21.2	11.3693306964915	11.331191379055	11.4646442379231	10.0252527127953	9.89833575430445	9.79567790002063
GRK5	10.4769776455451	10.7395078514223	10.7485906773041	10.5268036357264	10.786519317068	10.5995842005191
AC013727.2	10.8720978386401	10.9154967541756	11.0081330728788	10.5092475969618	10.3571367136869	10.2158355307391
ZNF529	9.7382053577765	9.81130200223433	9.95695517699685	11.5968865659616	11.2121737063949	11.5622799882699
RP5-1029F21.4	11.2440299944196	10.3427015700527	10.5411828944859	10.2475285020755	10.6039890502683	10.8975061111879
CTC-454I21.4	10.5575552605251	10.6689003747036	10.5246313109125	10.8272119014311	10.5744487050212	10.7208517403023
DSCAML1	10.9959849590137	11.0554780038628	11.0946242426647	10.5227188574849	10.0860912926723	10.1185798791035
LYRM1	10.3994928532343	10.6353185447206	10.3878217043683	11.0241961075514	10.6687768632336	10.7571301133257
BBS10	10.5527445371104	10.5824400709767	10.5805211652964	10.8013395181032	10.6147294093073	10.7404946981156
AFG3L1P	10.4529603462642	10.5904010925973	10.5199928151302	10.8145166497547	10.7492024699245	10.7420960547198
SPRNP1	11.3023532654025	11.2256138279926	11.0022365032469	10.0528145221893	10.1027177337632	10.1829205342555
RP11-154D6.1	11.7268012420853	10.8334175280563	10.784926075012	9.6821385831548	10.3690948943148	10.4699098950249
NEFL	6.11963360868307	6.16641707235089	6.18100853673625	15.0085630903598	15.1498081755814	15.2390154358589
ZNF280C	9.48214454486563	9.68797135883774	9.6836280807855	11.8244965508936	11.4410184416762	11.744097019111
RP5-1050D4.2	11.753096979971	10.8903334800033	10.9630490586573	9.52491909908339	10.1352189717283	10.5959939389429
TEFM	10.4742159106471	10.7381029804041	10.5678744246915	10.7973607840456	10.6196881562993	10.6582306886505
RP11-887P2.6	11.1284380021248	11.1410001303478	11.0038097388144	9.55255542073709	10.458060859558	10.5688136135854
BACH1	11.1748789921733	10.8885807968054	11.0548337903022	10.0314914449935	10.297476402019	10.4037737653816
ASB1	9.83617428744608	9.8200867993728	9.83206842962349	11.5731781533265	11.4326689853584	11.3552422691542
LINC00534	10.9530455187523	10.766049794945	10.8153261945431	9.77983281454357	10.7188169654085	10.8143078390698
AC018890.4	11.0484200735539	10.9758602400554	11.0129212796536	9.7047313574744	10.5689067936155	10.533128872038
BOK	11.3444372513504	11.4720050056522	11.5451827877293	10.0010570383584	9.68183923254401	9.79939831358696
FAM98C	10.2190774654173	10.3063318900597	10.3018157035952	11.0566462956237	11.008733673713	10.9509161263377
LYPD6	12.1556614921757	11.0842230490552	9.99347152675622	9.7485160255601	10.4182525640278	10.4425703644519
SH3PXD2A	12.9017040345411	12.7484621212423	12.7879869079373	8.53712255107791	8.60818215129347	8.25760826211236
MED16	9.98709736477469	9.6534854630047	10.0319454342533	11.2595444583452	11.5651680050018	11.3437196048408
NUDT16	10.5295858953897	10.6161059584059	10.7447893514746	10.8232087712243	10.5660595845108	10.5586957791562
TRIM39	10.4332551504909	10.4520328810681	10.5661382009365	10.8930830611889	10.6244242416865	10.8637582031769
RANBP10	10.10048663584	10.2166180881518	9.97759598467197	11.4267600966548	11.0627117464146	11.0456285448827
AHDC1	10.5325666792622	10.6553257690569	10.7736796171665	10.6639956148965	10.6854126002734	10.5187759585099
GLCCI1	11.5183877469188	11.4745778842558	11.5432532868799	9.82635757581145	9.52608027104981	9.94094645712839
TLX3	11.7445305448467	11.8824537374713	11.9291943088889	9.59958581367681	9.41722816390879	9.25521117413588
DAAM1	11.1859968526911	11.3534879587347	11.2033799454525	10.0922101066988	9.90465235398958	10.085146552153
TLE1	9.82868929307392	9.66386774272002	9.88412900765853	11.7533622765918	11.2902951097839	11.4033826536699
ZDHHC14	9.93174708951084	10.0619075371941	10.0541099226182	11.4041306535118	11.1681122848472	11.2034486296419
SLC25A12	10.6520980201055	10.8281048255653	10.7708404173675	10.6533000081214	10.4740487834734	10.4425703644519
SEPT7P2	10.5971759561676	10.7491465840305	10.3281965282359	10.7198771508842	10.5399867223141	10.8864506711189
VPS37C	10.0719954100774	10.2764692705518	10.2635952285555	11.300896219385	10.9839881291088	10.9228510696476
KRTAP20-2	11.0484200735539	10.9894714637626	10.9274912305379	10.1479343178148	10.4013334995026	10.3035097121514
ACTR3C	10.9426569477038	10.8754027092694	10.9843830059389	10.2851647347574	10.4182525640278	10.3117693186833
RP11-326C3.11	10.6595866254088	10.7310870167528	10.6876822751725	10.6176925074025	10.6324715949257	10.486444030066
DNAJC17	10.6405057806339	10.6585463458399	10.6512359159691	10.7622835637996	10.5643902046296	10.536071888928
AC002310.12	11.0799302178175	11.049718515823	11.0711396918414	10.2104467382524	10.1947489327081	10.2067937044162
ACTR3B	10.5624155416916	10.6723087035691	10.4782950706824	11.1131654625782	10.30322324048	10.682126771289
COX11	10.6046554882412	10.5324363576788	10.6149973724308	10.9110007211148	10.5183980444099	10.629650196864
CCNT2	10.6130794509126	10.5083932207397	10.6085463332195	10.8583663795289	10.7329836876509	10.4867005098681
LRRC57	10.4269698926454	10.5407439681447	10.5162057705774	10.8215361397348	10.5288622255188	10.9732602995768
CNTNAP5	10.5805211652964	10.8120642636292	10.5279278081223	10.6720101107745	10.7243530939435	10.4905769881583
LINC01057	11.4508735041929	11.2893296701046	11.4624930842059	9.90007716053359	9.87083595845649	9.83334471752205
LOC284889	13.1115126350675	13.4424046403968	13.3402593408808	7.71878085263544	8.07287798261961	8.11899665519841
PTCD2	10.7209510457501	10.6331827345516	10.7814824465409	10.5767310428532	10.4342887175871	10.6574699493206
CFI	8.27075865381083	8.41250849395025	8.25908972757685	12.8817070778137	13.1767626184559	12.8024922361108
PHF8	11.0347571160208	10.8490468459779	11.1133567694404	10.3646605079779	10.1784500499024	10.2587224571273
TBX6	10.9723331354244	10.8547914249433	10.8310896413457	9.96495904167087	10.5970293482539	10.5758852588115
AIF1L	10.3788905711949	10.5003014668252	10.32270018188	11.0214417435476	10.8037878102396	10.7685101018613
YBEY	11.3777087265939	11.4401255230563	11.4347222939678	9.94646317345593	9.91297836010149	9.68313486032113
FKBP1AP1	10.9745825734495	11.1041781990828	10.9381043062519	10.2677509200962	10.2527266115729	10.2572649899363
MAP3K3	10.600057202848	10.8570248498144	10.8051179674919	10.6585463458399	10.5769676227715	10.2940954433542
RP1-125N5.2	10.8700327021861	10.6704782294821	10.9404421575717	10.1283358642522	10.5920126288772	10.5902464778656
P4HTM	10.9469400088131	10.7887714609212	10.8867618813024	10.4243359498584	10.455227091328	10.2876899827854
PROSER1	10.3593842484493	10.5245179684849	10.5017617478888	11.0182554853526	10.6772501101049	10.7052714307365
LINC00707	8.34972440694089	8.59890575418239	8.41768981062945	12.705123602846	12.7222217962741	12.9916330508906
TRIM3	10.6719110058362	10.6406873543681	10.6773310743183	10.6794348382705	10.5612013712373	10.5538752123854
POLR3B	10.7966347546349	10.8352828425034	11.0174570419361	10.3073595378553	10.3137400735679	10.5099192423776
BRE-AS1	10.4794586865243	10.4962039631085	10.4871654713858	10.894788069992	10.7197397413532	10.7027473077992
HDGFL1	10.471845022897	10.584310534542	10.5482118025353	10.613944446432	10.8517650138926	10.7050781198529
